,event,timestamp,user_id,request,movie_name,movie_rating,movie_year
766,"2022-10-18T05:19:01,42429,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:01,42429,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
767,"2022-10-18T05:19:01,142139,GET /rate/schindlers+list+1993=3",2022-10-18T05:19:01,142139,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
768,"2022-10-18T05:19:01,253783,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:01,253783,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
769,"2022-10-18T05:19:03,613201,GET /rate/the+godfather+1972=3",2022-10-18T05:19:03,613201,GET /rate/the+godfather+1972=3,the+godfather+1972,3,1972
770,"2022-10-18T05:19:03,177535,GET /rate/the+brass+teapot+2012=5",2022-10-18T05:19:03,177535,GET /rate/the+brass+teapot+2012=5,the+brass+teapot+2012,5,2012
771,"2022-10-18T05:19:03,180744,GET /rate/indiana+jones+and+the+temple+of+doom+1984=4",2022-10-18T05:19:03,180744,GET /rate/indiana+jones+and+the+temple+of+doom+1984=4,indiana+jones+and+the+temple+of+doom+1984,4,1984
772,"2022-10-18T05:19:03,251937,GET /rate/american+adobo+2001=4",2022-10-18T05:19:03,251937,GET /rate/american+adobo+2001=4,american+adobo+2001,4,2001
773,"2022-10-18T05:19:04,594803,GET /rate/reap+the+wild+wind+1942=4",2022-10-18T05:19:04,594803,GET /rate/reap+the+wild+wind+1942=4,reap+the+wild+wind+1942,4,1942
774,"2022-10-18T05:19:04,126233,GET /rate/the+unknown+soldier+1955=4",2022-10-18T05:19:04,126233,GET /rate/the+unknown+soldier+1955=4,the+unknown+soldier+1955,4,1955
775,"2022-10-18T05:19:04,369287,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:19:04,369287,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
776,"2022-10-18T05:19:04,113189,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:04,113189,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
777,"2022-10-18T05:19:05,333048,GET /rate/spirited+away+2001=5",2022-10-18T05:19:05,333048,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
778,"2022-10-18T05:19:05,536053,GET /rate/uncle+nino+2003=3",2022-10-18T05:19:05,536053,GET /rate/uncle+nino+2003=3,uncle+nino+2003,3,2003
779,"2022-10-18T05:19:07,331477,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:07,331477,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
780,"2022-10-18T05:19:09,556857,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:19:09,556857,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
781,"2022-10-18T05:19:10,403132,GET /rate/fight+club+1999=4",2022-10-18T05:19:10,403132,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
782,"2022-10-18T05:19:10,326562,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:10,326562,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
783,"2022-10-18T05:19:10,277801,GET /rate/less+than+zero+1987=4",2022-10-18T05:19:10,277801,GET /rate/less+than+zero+1987=4,less+than+zero+1987,4,1987
784,"2022-10-18T05:19:11,83260,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:11,83260,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
785,"2022-10-18T05:19:12,579968,GET /rate/the+fog+of+war+2003=4",2022-10-18T05:19:12,579968,GET /rate/the+fog+of+war+2003=4,the+fog+of+war+2003,4,2003
786,"2022-10-18T05:19:12,347716,GET /rate/the+dark+knight+2008=3",2022-10-18T05:19:12,347716,GET /rate/the+dark+knight+2008=3,the+dark+knight+2008,3,2008
787,"2022-10-18T05:19:12,352923,GET /rate/fight+club+1999=4",2022-10-18T05:19:12,352923,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
788,"2022-10-18T05:19:12,94744,GET /rate/spirited+away+2001=5",2022-10-18T05:19:12,94744,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
789,"2022-10-18T05:19:13,230958,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:13,230958,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
790,"2022-10-18T05:19:13,273112,GET /rate/schindlers+list+1993=5",2022-10-18T05:19:13,273112,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
791,"2022-10-18T05:19:14,251068,GET /rate/the+adventures+of+milo+and+otis+1986=3",2022-10-18T05:19:14,251068,GET /rate/the+adventures+of+milo+and+otis+1986=3,the+adventures+of+milo+and+otis+1986,3,1986
792,"2022-10-18T05:19:15,615046,GET /rate/fight+club+1999=4",2022-10-18T05:19:15,615046,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
793,"2022-10-18T05:19:16,72846,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:16,72846,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
794,"2022-10-18T05:19:16,279203,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:16,279203,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
795,"2022-10-18T05:19:16,512724,GET /rate/the+godfather+1972=5",2022-10-18T05:19:16,512724,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
796,"2022-10-18T05:19:16,627009,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:19:16,627009,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
797,"2022-10-18T05:19:16,491121,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:16,491121,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
798,"2022-10-18T05:19:17,154010,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:19:17,154010,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
799,"2022-10-18T05:19:17,585110,GET /rate/le+cercle+rouge+1970=3",2022-10-18T05:19:17,585110,GET /rate/le+cercle+rouge+1970=3,le+cercle+rouge+1970,3,1970
800,"2022-10-18T05:19:17,307048,GET /rate/ricky+gervais+live+2+politics+2004=3",2022-10-18T05:19:17,307048,GET /rate/ricky+gervais+live+2+politics+2004=3,ricky+gervais+live+2+politics+2004,3,2004
801,"2022-10-18T05:19:18,278010,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:19:18,278010,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
802,"2022-10-18T05:19:18,206625,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:18,206625,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
803,"2022-10-18T05:19:19,584540,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:19:19,584540,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
804,"2022-10-18T05:28:02,146842,GET /rate/dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964=5",2022-10-18T05:28:02,146842,GET /rate/dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964=5,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5,1964
805,"2022-10-18T05:28:03,269162,GET /rate/crystal+lake+memories+the+complete+history+of+friday+the+13th+2013=3",2022-10-18T05:28:03,269162,GET /rate/crystal+lake+memories+the+complete+history+of+friday+the+13th+2013=3,crystal+lake+memories+the+complete+history+of+friday+the+13th+2013,3,2013
806,"2022-10-18T05:28:03,177658,GET /rate/schindlers+list+1993=3",2022-10-18T05:28:03,177658,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
807,"2022-10-18T05:28:04,628087,GET /rate/the+godfather+1972=4",2022-10-18T05:28:04,628087,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
808,"2022-10-18T05:28:04,367850,GET /rate/niagara_+niagara+1997=2",2022-10-18T05:28:04,367850,GET /rate/niagara_+niagara+1997=2,niagara_+niagara+1997,2,1997
809,"2022-10-18T05:28:04,12362,GET /rate/safety+last+1923=4",2022-10-18T05:28:04,12362,GET /rate/safety+last+1923=4,safety+last+1923,4,1923
810,"2022-10-18T05:28:05,492930,GET /rate/willy+wonka++the+chocolate+factory+1971=4",2022-10-18T05:28:05,492930,GET /rate/willy+wonka++the+chocolate+factory+1971=4,willy+wonka++the+chocolate+factory+1971,4,1971
811,"2022-10-18T05:28:07,648175,GET /rate/spirited+away+2001=3",2022-10-18T05:28:07,648175,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
812,"2022-10-18T05:28:07,31313,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:07,31313,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
813,"2022-10-18T05:28:07,50909,GET /rate/tangled+2010=3",2022-10-18T05:28:07,50909,GET /rate/tangled+2010=3,tangled+2010,3,2010
814,"2022-10-18T05:28:08,328244,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:28:08,328244,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
815,"2022-10-18T05:28:08,65379,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:08,65379,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
816,"2022-10-18T05:28:09,463495,GET /rate/air+hawks+1935=4",2022-10-18T05:28:09,463495,GET /rate/air+hawks+1935=4,air+hawks+1935,4,1935
817,"2022-10-18T05:28:09,632656,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:09,632656,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
818,"2022-10-18T05:28:09,173485,GET /rate/spirited+away+2001=3",2022-10-18T05:28:09,173485,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
819,"2022-10-18T05:28:09,350322,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:09,350322,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
820,"2022-10-18T05:28:10,556928,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:10,556928,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
821,"2022-10-18T05:28:10,213712,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:10,213712,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
822,"2022-10-18T05:28:11,296457,GET /rate/the+galapagos+affair+satan+came+to+eden+2014=4",2022-10-18T05:28:11,296457,GET /rate/the+galapagos+affair+satan+came+to+eden+2014=4,the+galapagos+affair+satan+came+to+eden+2014,4,2014
823,"2022-10-18T05:28:11,218818,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:11,218818,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
824,"2022-10-18T05:28:11,233270,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:28:11,233270,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
825,"2022-10-18T05:28:11,80203,GET /rate/the+avengers+2012=5",2022-10-18T05:28:11,80203,GET /rate/the+avengers+2012=5,the+avengers+2012,5,2012
826,"2022-10-18T05:28:11,335289,GET /rate/fight+club+1999=5",2022-10-18T05:28:11,335289,GET /rate/fight+club+1999=5,fight+club+1999,5,1999
827,"2022-10-18T05:28:13,619401,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:13,619401,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
828,"2022-10-18T05:28:14,593719,GET /rate/the+godfather+1972=5",2022-10-18T05:28:14,593719,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
829,"2022-10-18T05:28:14,228971,GET /rate/the+amazing+spider-man+2012=4",2022-10-18T05:28:14,228971,GET /rate/the+amazing+spider-man+2012=4,the+amazing+spider-man+2012,4,2012
830,"2022-10-18T05:28:14,282337,GET /rate/a+tale+of+two+sisters+2003=4",2022-10-18T05:28:14,282337,GET /rate/a+tale+of+two+sisters+2003=4,a+tale+of+two+sisters+2003,4,2003
831,"2022-10-18T05:28:15,357362,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:28:15,357362,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
832,"2022-10-18T05:28:15,619852,GET /rate/schindlers+list+1993=5",2022-10-18T05:28:15,619852,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
833,"2022-10-18T05:28:15,398404,GET /rate/life+is+beautiful+1997=5",2022-10-18T05:28:15,398404,GET /rate/life+is+beautiful+1997=5,life+is+beautiful+1997,5,1997
834,"2022-10-18T05:28:15,104124,GET /rate/spirited+away+2001=5",2022-10-18T05:28:15,104124,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
835,"2022-10-18T05:28:16,426156,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:16,426156,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
836,"2022-10-18T05:28:16,139589,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:16,139589,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
837,"2022-10-18T05:28:16,282357,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:16,282357,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
838,"2022-10-18T05:28:17,256286,GET /rate/schindlers+list+1993=5",2022-10-18T05:28:17,256286,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
839,"2022-10-18T05:28:17,184477,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:17,184477,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
840,"2022-10-18T05:28:17,236366,GET /rate/schindlers+list+1993=3",2022-10-18T05:28:17,236366,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
841,"2022-10-18T05:28:18,483539,GET /rate/fight+club+1999=3",2022-10-18T05:28:18,483539,GET /rate/fight+club+1999=3,fight+club+1999,3,1999
842,"2022-10-18T05:28:20,166759,GET /rate/all+quiet+on+the+western+front+1930=3",2022-10-18T05:28:20,166759,GET /rate/all+quiet+on+the+western+front+1930=3,all+quiet+on+the+western+front+1930,3,1930
843,"2022-10-18T05:28:20,350576,GET /rate/forced+to+kill+1994=4",2022-10-18T05:28:20,350576,GET /rate/forced+to+kill+1994=4,forced+to+kill+1994,4,1994
844,"2022-10-18T05:28:20,392482,GET /rate/the+godfather+1972=5",2022-10-18T05:28:20,392482,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
845,"2022-10-18T05:28:20,334456,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:20,334456,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
846,"2022-10-18T05:28:22,326840,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:22,326840,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
847,"2022-10-18T05:28:22,569395,GET /rate/spirited+away+2001=5",2022-10-18T05:28:22,569395,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
848,"2022-10-18T05:28:22,66254,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:22,66254,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
849,"2022-10-18T05:28:22,384624,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:22,384624,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
850,"2022-10-18T05:28:24,115490,GET /rate/seven+samurai+1954=4",2022-10-18T05:28:24,115490,GET /rate/seven+samurai+1954=4,seven+samurai+1954,4,1954
851,"2022-10-18T05:28:24,587435,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:24,587435,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
852,"2022-10-18T05:28:24,144379,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:28:24,144379,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
853,"2022-10-18T05:28:24,493384,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:24,493384,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
854,"2022-10-18T05:28:24,84915,GET /rate/fight+club+1999=4",2022-10-18T05:28:24,84915,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
855,"2022-10-18T05:28:24,159401,GET /rate/the+godfather+1972=4",2022-10-18T05:28:24,159401,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
856,"2022-10-18T05:28:25,101968,GET /rate/the+lord+of+the+rings+the+two+towers+2002=5",2022-10-18T05:28:25,101968,GET /rate/the+lord+of+the+rings+the+two+towers+2002=5,the+lord+of+the+rings+the+two+towers+2002,5,2002
857,"2022-10-18T05:28:25,397093,GET /rate/we+need+to+talk+about+kevin+2011=3",2022-10-18T05:28:25,397093,GET /rate/we+need+to+talk+about+kevin+2011=3,we+need+to+talk+about+kevin+2011,3,2011
858,"2022-10-18T05:28:25,225340,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:28:25,225340,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
859,"2022-10-18T05:28:26,257970,GET /rate/amlie+2001=5",2022-10-18T05:28:26,257970,GET /rate/amlie+2001=5,amlie+2001,5,2001
860,"2022-10-18T05:28:26,457561,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:26,457561,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
861,"2022-10-18T05:28:26,171062,GET /rate/the+godfather+1972=4",2022-10-18T05:28:26,171062,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
862,"2022-10-18T05:28:26,58289,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:26,58289,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
863,"2022-10-18T05:28:26,635298,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:26,635298,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
864,"2022-10-18T05:19:19,470853,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:19,470853,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
865,"2022-10-18T05:19:20,113981,GET /rate/the+goonies+1985=3",2022-10-18T05:19:20,113981,GET /rate/the+goonies+1985=3,the+goonies+1985,3,1985
866,"2022-10-18T05:19:20,420122,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:19:20,420122,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
867,"2022-10-18T05:19:20,474372,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:20,474372,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
868,"2022-10-18T05:19:21,419880,GET /rate/spirited+away+2001=4",2022-10-18T05:19:21,419880,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
869,"2022-10-18T05:19:21,533830,GET /rate/the+godfather+1972=5",2022-10-18T05:19:21,533830,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
870,"2022-10-18T05:19:21,83112,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:21,83112,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
871,"2022-10-18T05:19:21,627420,GET /rate/the+godfather+1972=5",2022-10-18T05:19:21,627420,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
872,"2022-10-18T05:19:22,38966,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:22,38966,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
873,"2022-10-18T05:19:22,155159,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:22,155159,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
874,"2022-10-18T05:19:22,536655,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:22,536655,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
875,"2022-10-18T05:19:22,566160,GET /rate/life+is+beautiful+1997=5",2022-10-18T05:19:22,566160,GET /rate/life+is+beautiful+1997=5,life+is+beautiful+1997,5,1997
876,"2022-10-18T05:19:22,622242,GET /rate/fight+club+1999=4",2022-10-18T05:19:22,622242,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
877,"2022-10-18T05:19:23,624431,GET /rate/spirited+away+2001=4",2022-10-18T05:19:23,624431,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
878,"2022-10-18T05:19:23,501929,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:23,501929,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
879,"2022-10-18T05:19:23,102984,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:19:23,102984,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
880,"2022-10-18T05:19:24,425165,GET /rate/spirited+away+2001=4",2022-10-18T05:19:24,425165,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
881,"2022-10-18T05:19:24,446486,GET /rate/the+godfather+1972=5",2022-10-18T05:19:24,446486,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
882,"2022-10-18T05:19:25,29298,GET /rate/the+two+of+us+1967=4",2022-10-18T05:19:25,29298,GET /rate/the+two+of+us+1967=4,the+two+of+us+1967,4,1967
883,"2022-10-18T05:19:25,274305,GET /rate/the+virgin+queen+1955=4",2022-10-18T05:19:25,274305,GET /rate/the+virgin+queen+1955=4,the+virgin+queen+1955,4,1955
884,"2022-10-18T05:19:27,228920,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:27,228920,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
885,"2022-10-18T05:19:27,82994,GET /rate/schindlers+list+1993=3",2022-10-18T05:19:27,82994,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
886,"2022-10-18T05:19:27,33494,GET /rate/the+godfather+1972=5",2022-10-18T05:19:27,33494,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
887,"2022-10-18T05:19:28,345790,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:19:28,345790,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
888,"2022-10-18T05:19:28,265225,GET /rate/the+godfather+1972=5",2022-10-18T05:19:28,265225,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
889,"2022-10-18T05:19:28,458823,GET /rate/spirited+away+2001=5",2022-10-18T05:19:28,458823,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
890,"2022-10-18T05:19:29,39640,GET /rate/schindlers+list+1993=5",2022-10-18T05:19:29,39640,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
891,"2022-10-18T05:19:29,358816,GET /rate/the+godfather+1972=4",2022-10-18T05:19:29,358816,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
892,"2022-10-18T05:19:29,402803,GET /rate/the+godfather+1972=5",2022-10-18T05:19:29,402803,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
893,"2022-10-18T05:19:30,401942,GET /rate/hoodlum+1997=4",2022-10-18T05:19:30,401942,GET /rate/hoodlum+1997=4,hoodlum+1997,4,1997
894,"2022-10-18T05:19:31,184192,GET /rate/my+neighbor+totoro+1988=4",2022-10-18T05:19:31,184192,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4,1988
895,"2022-10-18T05:19:31,324409,GET /rate/clown+2014=3",2022-10-18T05:19:31,324409,GET /rate/clown+2014=3,clown+2014,3,2014
896,"2022-10-18T05:19:32,81839,GET /rate/the+godfather+1972=5",2022-10-18T05:19:32,81839,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
897,"2022-10-18T05:19:32,539186,GET /rate/dark+ride+2006=3",2022-10-18T05:19:32,539186,GET /rate/dark+ride+2006=3,dark+ride+2006,3,2006
898,"2022-10-18T05:19:32,214165,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:19:32,214165,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
899,"2022-10-18T05:19:33,241588,GET /rate/the+godfather+1972=4",2022-10-18T05:19:33,241588,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
900,"2022-10-18T05:19:33,649053,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:19:33,649053,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
901,"2022-10-18T05:19:33,203455,GET /rate/the+godfather+1972=5",2022-10-18T05:19:33,203455,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
902,"2022-10-18T05:19:34,243654,GET /rate/schindlers+list+1993=4",2022-10-18T05:19:34,243654,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
903,"2022-10-18T05:19:34,313135,GET /rate/the+way+of+the+gun+2000=3",2022-10-18T05:19:34,313135,GET /rate/the+way+of+the+gun+2000=3,the+way+of+the+gun+2000,3,2000
904,"2022-10-18T05:19:34,594062,GET /rate/guardians+of+the+galaxy+2014=3",2022-10-18T05:19:34,594062,GET /rate/guardians+of+the+galaxy+2014=3,guardians+of+the+galaxy+2014,3,2014
905,"2022-10-18T05:19:34,280244,GET /rate/schindlers+list+1993=3",2022-10-18T05:19:34,280244,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
906,"2022-10-18T05:19:34,632727,GET /rate/delivery+man+2013=3",2022-10-18T05:19:34,632727,GET /rate/delivery+man+2013=3,delivery+man+2013,3,2013
907,"2022-10-18T05:19:35,461385,GET /rate/fight+club+1999=5",2022-10-18T05:19:35,461385,GET /rate/fight+club+1999=5,fight+club+1999,5,1999
908,"2022-10-18T05:19:36,388457,GET /rate/italianamerican+1974=3",2022-10-18T05:19:36,388457,GET /rate/italianamerican+1974=3,italianamerican+1974,3,1974
909,"2022-10-18T05:19:36,223503,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19:36,223503,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
910,"2022-10-18T05:19:37,198763,GET /rate/star+wars+episode+ii+-+attack+of+the+clones+2002=4",2022-10-18T05:19:37,198763,GET /rate/star+wars+episode+ii+-+attack+of+the+clones+2002=4,star+wars+episode+ii+-+attack+of+the+clones+2002,4,2002
911,"2022-10-18T05:19:37,340829,GET /rate/25th+hour+2002=4",2022-10-18T05:19:37,340829,GET /rate/25th+hour+2002=4,25th+hour+2002,4,2002
912,"2022-10-18T05:19:37,622989,GET /rate/fight+club+1999=4",2022-10-18T05:19:37,622989,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
913,"2022-10-18T05:19:38,648806,GET /rate/schindlers+list+1993=5",2022-10-18T05:19:38,648806,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
914,"2022-10-18T05:19:40,504282,GET /rate/the+green+mile+1999=4",2022-10-18T05:19:40,504282,GET /rate/the+green+mile+1999=4,the+green+mile+1999,4,1999
915,"2022-10-18T05:19:40,156418,GET /rate/pinocchio+1940=3",2022-10-18T05:19:40,156418,GET /rate/pinocchio+1940=3,pinocchio+1940,3,1940
916,"2022-10-18T05:19:40,135162,GET /rate/oldboy+2003=5",2022-10-18T05:19:40,135162,GET /rate/oldboy+2003=5,oldboy+2003,5,2003
917,"2022-10-18T05:19:40,339264,GET /rate/life+is+beautiful+1997=5",2022-10-18T05:19:40,339264,GET /rate/life+is+beautiful+1997=5,life+is+beautiful+1997,5,1997
